alpha          TP        FP        TN        FN        sensitivity         averageSquareTrim   leftMedian          rightMedian         leftMedianPositive  rightMedianPositive leftMedianNegative  rightMedianNegative
0.04           987       5         0         13        0.987               9.16514690983       0                   0                   0                   1                   -1                  -1                                      
0.04           992       3         0         8         0.992               11.2006048387       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.04           991       4         0         9         0.991               9.74470232089       0                   0                   0                   0                   -1                  -1.0                                    
0.04           993       3         0         7         0.993               2.79053373615       0                   0                   0                   0                   -1.0                -1.0                                    
0.04           988       5         0         12        0.988               6.64372469636       0.0                 0.0                 0                   0                   -2.0                -1.0                                    
0.04           982       10        0         18        0.982               21.0478615071       0.0                 0.0                 0                   1.0                 -1.0                -1.0                                    
0.04           987       5         0         13        0.987               10.946301925        0                   0                   0                   1                   -1                  -1.0                                    
0.04           985       9         0         15        0.985               2.96446700508       0                   0                   0                   0                   -1.0                -1.0                                    
0.04           984       5         0         16        0.984               12.0457317073       0.0                 0.0                 0                   0                   -2                  -1.0                                    
0.04           990       5         0         10        0.99                18.1929292929       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.04           994       2         0         6         0.994               8.49295774648       0.0                 0.0                 0                   0                   -1                  -2.0                                    
0.04           989       5         0         11        0.989               2.51567239636       0                   0                   0                   0                   -1                  -1.0                                    
0.04           993       3         0         7         0.993               6.60926485398       0                   0                   0                   0                   -1.0                -1                                      
0.04           988       3         0         12        0.988               8.60425101215       0.0                 0.0                 0                   0                   -1                  -2                                      
0.04           992       3         0         8         0.992               4.55544354839       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.04           984       5         0         16        0.984               2.90142276423       0.0                 0.0                 0                   0                   -1                  -1                                      
0.04           986       3         0         14        0.986               10.9208924949       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.04           987       3         0         13        0.987               12.3779128673       0                   0                   0                   0                   -1.0                -1.0                                    
0.04           993       3         0         7         0.993               2.82880161128       0                   0                   0                   1                   -1.0                -1                                      
0.04           989       4         0         11        0.989               2.35894843276       0                   0                   0                   0                   -1                  -1.0                                    
0.04           995       3         0         5         0.995               6.79698492462       0                   0                   0                   0                   -1                  -1.0                                    
0.04           988       6         0         12        0.988               3.83198380567       0.0                 0.0                 0                   0                   -1.0                -2                                      
0.04           982       4         0         18        0.982               5.82382892057       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.04           984       4         0         16        0.984               18.8211382114       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.04           982       10        0         18        0.982               2.97046843177       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.04           987       2         0         13        0.987               12.7406281662       0                   0                   0                   0                   -1.0                -1                                      
0.04           987       4         0         13        0.987               7.39007092199       0                   0                   0                   0                   -1.0                -1                                      
0.04           992       7         0         8         0.992               14.5010080645       0.0                 0.0                 0                   0                   -1.0                -2                                      
0.04           984       8         0         16        0.984               4.91971544715       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.04           989       7         0         11        0.989               2.33265925177       0                   0                   0                   1                   -1                  -2                                      
0.04           986       4         0         14        0.986               3.11054766734       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.04           993       3         0         7         0.993               27.4934541793       0                   0                   0                   0                   -1.0                -1.0                                    
0.04           977       8         0         23        0.977               10.0910951894       0                   0                   0                   1                   -2                  -1                                      
0.04           991       2         0         9         0.991               3.13723511604       0                   0                   0                   0                   -2.0                -1.0                                    
0.04           988       8         0         12        0.988               15.6184210526       0.0                 0.0                 0                   0                   -1                  -1                                      
0.04           985       5         0         15        0.985               10.7218274112       0                   0                   0                   0                   -1                  -1                                      
0.04           988       3         0         12        0.988               2.74392712551       0.0                 0.0                 0                   0                   -2                  -1.0                                    
0.04           983       6         0         17        0.983               9.23804679552       0                   0                   0                   0                   -1.0                -1.0                                    
0.04           986       8         0         14        0.986               2.74645030426       0.0                 0.0                 0                   1                   -1                  -1                                      
0.04           988       4         0         12        0.988               14.8421052632       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.04           991       4         0         9         0.991               3.18062563068       0                   0                   0                   0                   -1                  -1                                      
0.04           990       4         0         10        0.99                2.47171717172       0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.04           995       2         0         5         0.995               7.39899497487       0                   0                   0                   0                   -1.0                -1                                      
0.04           988       7         0         12        0.988               4.7479757085        0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.04           996       2         0         4         0.996               21.202811245        0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.04           990       3         0         10        0.99                2.5404040404        0.0                 0.0                 0                   0                   -1.0                -1                                      
0.04           986       5         0         14        0.986               2.82048681542       0.0                 0.0                 0                   0                   -1                  -1                                      
0.04           985       4         0         15        0.985               12.883248731        0                   0                   0                   1                   -1                  -2.0                                    
0.04           980       13        0         20        0.98                7.24387755102       0.0                 0.0                 0                   0                   -1                  -1                                      
0.04           986       3         0         14        0.986               16.1298174442       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.05           987       6         0         13        0.987               12.7568389058       0                   0                   0                   0                   -1                  -1                                      
0.05           990       3         0         10        0.99                12.6525252525       0.0                 0.0                 0                   0                   -1.0                -2                                      
0.05           993       2         0         7         0.993               5.15105740181       0                   0                   0                   1                   -1.0                -1.0                                    
0.05           986       3         0         14        0.986               3.6014198783        0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.05           990       6         0         10        0.99                12.1414141414       0.0                 0.0                 0                   1.0                 -1                  -2                                      
0.05           986       6         0         14        0.986               4.0892494929        0.0                 0.0                 0                   0                   -2.0                -1.0                                    
0.05           986       6         0         14        0.986               20.4949290061       0.0                 0.0                 0                   0                   -2                  -1.0                                    
0.05           991       4         0         9         0.991               11.1109989909       0                   0                   0                   0                   -2                  -1                                      
0.05           986       8         0         14        0.986               5.44827586207       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.05           996       1         0         4         0.996               4.58734939759       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.05           986       4         0         14        0.986               4.54056795132       0.0                 0.0                 0                   0                   -1.5                -1.0                                    
0.05           992       1         0         8         0.992               4.22580645161       0.0                 0.0                 0                   1                   -2                  -1                                      
0.05           990       3         0         10        0.99                7.13333333333       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.05           986       3         0         14        0.986               5.88032454361       0.0                 0.0                 0                   0                   -1                  -2                                      
0.05           990       3         0         10        0.99                14.5424242424       0.0                 0.0                 0                   1                   -1                  -2.0                                    
0.05           989       4         0         11        0.989               13.4964610718       0                   0                   0                   0                   -1                  -2.0                                    
0.05           980       8         0         20        0.98                3.45510204082       0.0                 0.0                 0                   0                   -1                  -2                                      
0.05           986       6         0         14        0.986               7.48681541582       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.05           986       3         0         14        0.986               7.14807302231       0.0                 0.0                 0                   0                   -2                  -1.0                                    
0.05           991       5         0         9         0.991               8.73158425832       0                   0                   0                   0                   -2                  -2                                      
0.05           988       1         0         12        0.988               8.67611336032       0.0                 0.0                 0                   0                   -1                  -2.0                                    
0.05           993       2         0         7         0.993               3.85397784491       0                   0                   0                   0                   -1.0                -1                                      
0.05           989       6         0         11        0.989               5.82103134479       0                   0                   0                   0                   -1                  -1                                      
0.05           984       5         0         16        0.984               4.00508130081       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.05           992       4         0         8         0.992               13.4556451613       0.0                 0.0                 0                   0                   -1                  -2                                      
0.05           988       3         0         12        0.988               9.43724696356       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.05           993       2         0         7         0.993               4.56596173212       0                   0                   0                   0                   -1                  -1.0                                    
0.05           989       7         0         11        0.989               4.17694641052       0                   0                   0                   0                   -1                  -1                                      
0.05           988       4         0         12        0.988               13.1447368421       0.0                 0.0                 0                   0                   -1                  -2.0                                    
0.05           986       6         0         14        0.986               11.5557809331       0.0                 0.0                 0                   0                   -1                  -2.0                                    
0.05           989       6         0         11        0.989               17.5955510617       0                   0                   0                   0                   -1                  -2                                      
0.05           993       4         0         7         0.993               6.27190332326       0                   0                   0                   0                   -1.0                -2.0                                    
0.05           988       3         0         12        0.988               3.56174089069       0.0                 0.0                 0                   0                   -2                  -1.0                                    
0.05           989       4         0         11        0.989               11.1445904954       0                   0                   0                   0                   -1                  -2.0                                    
0.05           992       1         0         8         0.992               4.09778225806       0.0                 0.0                 0                   1                   -1                  -1.0                                    
0.05           983       10        0         17        0.983               14.3631739573       0                   0                   0                   0                   -1.0                -1                                      
0.05           990       3         0         10        0.99                5.39191919192       0.0                 0.0                 0                   0                   -1                  -1                                      
0.05           988       6         0         12        0.988               10.4433198381       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.05           986       5         0         14        0.986               4.11561866126       0.0                 0.0                 0                   0                   -1                  -2                                      
0.05           980       9         0         20        0.98                5.86632653061       0.0                 0.0                 0                   0                   -1.0                -1.0                                    
0.05           987       2         0         13        0.987               8.08308004053       0                   0                   0                   1                   -1                  -2.0                                    
0.05           989       6         0         11        0.989               13.4529828109       0                   0                   0                   0                   -1                  -2.0                                    
0.05           983       9         0         17        0.983               5.94506612411       0                   0                   0                   0                   -1                  -2                                      
0.05           985       8         0         15        0.985               4.60812182741       0                   0                   0                   0                   -1                  -2                                      
0.05           979       9         0         21        0.979               18.2206332993       0                   0                   0                   0                   -1                  -1                                      
0.05           986       5         0         14        0.986               7.52738336714       0.0                 0.0                 0                   0                   -1                  -1.0                                    
0.05           980       6         0         20        0.98                18.3408163265       0.0                 0.0                 0                   0                   -1                  -2.0                                    
0.05           983       8         0         17        0.983               12.988809766        0                   0                   0                   0                   -2.0                -2.0                                    
0.05           992       3         0         8         0.992               4.01209677419       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.05           992       2         0         8         0.992               18.4163306452       0.0                 0.0                 0                   1                   -1.0                -1.0                                    
0.06           992       2         0         8         0.992               11.4536290323       0.0                 -1.0                0                   0                   -2.0                -2                                      
0.06           992       3         0         8         0.992               6.5372983871        0.0                 0.0                 0                   0                   -2.0                -2                                      
0.06           992       3         0         8         0.992               27.59375            0.0                 -1.0                0                   0                   -1.0                -2.0                                    
0.06           991       4         0         9         0.991               5.96569122099       0                   0                   0                   0                   -2.0                -1                                      
0.06           985       8         0         15        0.985               13.9106598985       0                   -1                  0                   0                   -1.0                -2                                      
0.06           992       3         0         8         0.992               8.44556451613       0.0                 -1.0                0                   1                   -2                  -2                                      
0.06           990       3         0         10        0.99                6.12525252525       0.0                 0.0                 0                   0                   -2                  -2.0                                    
0.06           991       3         0         9         0.991               7.11806256307       -1                  0                   0                   0                   -2.0                -2.0                                    
0.06           983       6         0         17        0.983               12.018311292        -1                  0                   0                   0                   -2                  -2                                      
0.06           987       4         0         13        0.987               16.9878419453       0                   0                   0                   0                   -1                  -2.0                                    
0.06           994       3         0         6         0.994               14.6961770624       0.0                 0.0                 0                   0                   -1.0                -2                                      
0.06           986       6         0         14        0.986               5.99594320487       0.0                 0.0                 0                   0                   -2.0                -2.0                                    
0.06           988       4         0         12        0.988               5.53542510121       0.0                 0.0                 0                   0                   -2.0                -2.0                                    
0.06           993       3         0         7         0.993               10.7150050352       0                   0                   0                   0                   -2.0                -2                                      
0.06           986       5         0         14        0.986               6.238336714         -1.0                0.0                 0                   0                   -1                  -1.0                                    
0.06           986       5         0         14        0.986               6.26064908722       -1.0                0.0                 0                   0                   -2.0                -2                                      
0.06           993       5         0         7         0.993               8.40986908359       0                   0                   0                   0                   -1.0                -2                                      
0.06           988       6         0         12        0.988               20.5344129555       0.0                 0.0                 0                   0                   -1                  -2.0                                    
0.06           988       5         0         12        0.988               13.8815789474       0.0                 -1.0                0                   0                   -2                  -2                                      
0.06           988       6         0         12        0.988               9.28846153846       0.0                 0.0                 0                   0                   -2.0                -2.0                                    
0.06           986       6         0         14        0.986               5.99188640974       0.0                 0.0                 0                   1                   -1.0                -2.0                                    
0.06           985       8         0         15        0.985               12.4426395939       0                   0                   0                   0                   -1                  -2.0                                    
0.06           990       6         0         10        0.99                6.74444444444       -1.0                -1.0                0                   0                   -2                  -1                                      
0.06           990       4         0         10        0.99                20.3767676768       0.0                 -1.0                0                   0                   -2.0                -2.0                                    
0.06           990       4         0         10        0.99                7.42828282828       0.0                 0.0                 0                   0                   -2.0                -2                                      
0.06           986       4         0         14        0.986               6.03245436105       0.0                 -1.0                0                   0                   -2                  -2.0                                    
0.06           990       5         0         10        0.99                6.2898989899        -1.0                0.0                 0                   0                   -2.0                -2.0                                    
0.06           981       9         0         19        0.981               12.9418960245       -1                  -1                  0                   1                   -1                  -2.0                                    
0.06           988       3         0         12        0.988               6.26720647773       0.0                 0.0                 0                   0                   -1.0                -1                                      
0.06           992       4         0         8         0.992               13.6995967742       0.0                 -1.0                0                   0                   -1.0                -2.0                                    
0.06           990       4         0         10        0.99                6.3696969697        0.0                 0.0                 0                   0                   -2                  -2.0                                    
0.06           990       5         0         10        0.99                14.4545454545       -1.0                0.0                 0                   0                   -2                  -2.0                                    
0.06           985       5         0         15        0.985               6.24060913706       0                   0                   0                   0                   -2                  -1.0                                    
0.06           985       7         0         15        0.985               5.64060913706       0                   -1                  0                   0                   -1                  -2                                      
0.06           987       11        0         13        0.987               11.6534954407       0                   0                   0                   0                   -1.0                -2                                      
0.06           985       6         0         15        0.985               7.86598984772       0                   0                   0                   0                   -1                  -2.0                                    
0.06           981       5         0         19        0.981               7.76350662589       0                   -1                  0                   0                   -2                  -2.0                                    
0.06           987       5         0         13        0.987               10.2664640324       0                   -1                  0                   0                   -2                  -2.0                                    
0.06           990       5         0         10        0.99                6.74242424242       -1.0                0.0                 0                   0                   -1.0                -2                                      
0.06           990       3         0         10        0.99                15.7777777778       -1.0                -1.0                0                   0                   -1                  -2.0                                    
0.06           996       0         0         4         0.996               6.12248995984       0.0                 -1.0                0                   0                   -2                  -1                                      
0.06           980       7         0         20        0.98                26.3612244898       -1.0                0.0                 0                   0                   -1                  -1.0                                    
0.06           982       7         0         18        0.982               6.48574338086       0.0                 0.0                 0                   1                   -1.5                -1                                      
0.06           988       8         0         12        0.988               19.6993927126       0.0                 0.0                 0                   0                   -2                  -2.0                                    
0.06           985       4         0         15        0.985               10.6517766497       -1                  -1                  0                   0                   -1                  -2                                      
0.06           990       1         0         10        0.99                22.6404040404       0.0                 0.0                 0                   0                   -1                  -2                                      
0.06           991       5         0         9         0.991               17.9646821393       0                   -1                  0                   0                   -1.0                -1                                      
0.06           992       4         0         8         0.992               9.22076612903       -1.0                -1.0                0                   0                   -2.0                -1                                      
0.06           986       5         0         14        0.986               10.19168357         -1.0                0.0                 0                   0                   -2                  -2                                      
0.06           991       4         0         9         0.991               7.57315842583       0                   0                   0                   0                   -2.0                -2.0                                    
0.07           989       3         0         11        0.989               13.0616784631       -1                  -1                  0                   0                   -1                  -2.0                                    
0.07           989       3         0         11        0.989               12.1941354904       -1                  -1                  0                   0                   -2.0                -2.0                                    
0.07           986       6         0         14        0.986               10.2423935091       -1.0                0.0                 0                   0                   -2.0                -2                                      
0.07           991       6         0         9         0.991               9.53178607467       -1                  -1                  0                   0                   -2.0                -2.0                                    
0.07           993       3         0         7         0.993               8.49748237664       -1                  -1                  0                   0                   -2                  -2                                      
0.07           983       8         0         17        0.983               8.77619532045       -1                  -1                  0                   1                   -2.0                -2                                      
0.07           983       6         0         17        0.983               9.74567650051       -1                  -1                  0                   0                   -2.0                -2                                      
0.07           990       2         0         10        0.99                8.64545454545       -1.0                -1.0                0                   0                   -2                  -2.0                                    
0.07           986       4         0         14        0.986               12.3022312373       -1.0                -1.0                0                   0                   -2.0                -2                                      
0.07           990       1         0         10        0.99                15.7222222222       -1.0                -1.0                0                   0                   -2.0                -2.0                                    
0.07           991       7         0         9         0.991               11.6548940464       -1                  -1                  0                   0                   -1                  -2                                      
0.07           990       3         0         10        0.99                8.9797979798        -1.0                -1.0                0                   0                   -2                  -2                                      
0.07           988       5         0         12        0.988               11.7236842105       -1.0                -1.0                0                   0                   -2                  -2                                      
0.07           992       4         0         8         0.992               19.5574596774       -1.0                -1.0                0                   0                   -2                  -2                                      
0.07           993       3         0         7         0.993               14.3967774421       -1                  -1                  0                   0                   -2.0                -2.0                                    
0.07           986       7         0         14        0.986               14.1754563895       -1.0                -1.0                0                   0                   -2.0                -2.0                                    
0.07           990       3         0         10        0.99                18.9171717172       -1.0                -1.0                0                   0                   -2.0                -2                                      
0.07           982       7         0         18        0.982               7.78309572301       -1.0                -1.0                0                   0                   -1                  -2                                      
0.07           989       4         0         11        0.989               9.37512639029       -1                  -1                  0                   0                   -2                  -2.0                                    
0.07           988       4         0         12        0.988               9.80060728745       -1.0                -1.0                0                   1                   -2.0                -2.0                                    
0.07           996       3         0         4         0.996               10.5582329317       -1.0                -1.0                0                   0                   -2.0                -2.0                                    
0.07           987       7         0         13        0.987               8.32320162107       -1                  -1                  0                   0                   -1.0                -2                                      
0.07           984       6         0         16        0.984               15.4705284553       -1.0                -1.0                0                   0                   -2                  -2                                      
0.07           989       6         0         11        0.989               12.8301314459       -1                  -1                  0                   0                   -2                  -2.0                                    
0.07           990       5         0         10        0.99                18.8787878788       0.0                 -1.0                0                   0                   -2.0                -1                                      
0.07           985       9         0         15        0.985               14.0010152284       -1                  -1                  0                   0                   -2                  -2.0                                    
0.07           990       3         0         10        0.99                9.52222222222       -1.0                -1.0                0                   0                   -2                  -2                                      
0.07           986       3         0         14        0.986               12.88336714         -1.0                -1.0                0                   0                   -1                  -2                                      
0.07           984       9         0         16        0.984               14.8018292683       -1.0                -1.0                0                   0                   -2.0                -2                                      
0.07           990       3         0         10        0.99                10.1727272727       0.0                 -1.0                0                   0                   -2                  -1.0                                    
0.07           989       2         0         11        0.989               16.8250758342       -1                  -1                  0                   0                   -2.0                -2                                      
0.07           991       4         0         9         0.991               10.6276488396       -1                  -1                  0                   0                   -2                  -2                                      
0.07           984       4         0         16        0.984               10.4207317073       -1.0                -1.0                0                   0                   -2.0                -2                                      
0.07           995       4         0         5         0.995               13.1035175879       -1                  -1                  0                   0                   -2.0                -2                                      
0.07           985       6         0         15        0.985               9.59390862944       -1                  -1                  0                   0                   -2                  -1                                      
0.07           982       8         0         18        0.982               11.4439918534       -1.0                -1.0                0                   0                   -2.0                -2.0                                    
0.07           982       7         0         18        0.982               11.8024439919       -1.0                -1.0                0                   0                   -2.0                -2.0                                    
0.07           986       5         0         14        0.986               8.77789046653       -1.0                -1.0                0                   1                   -2.0                -2                                      
0.07           986       9         0         14        0.986               19.8610547667       -1.0                -1.0                0                   0                   -2.0                -2.0                                    
0.07           985       7         0         15        0.985               8.53807106599       -1                  -1                  0                   0                   -2.0                -2.0                                    
0.07           987       5         0         13        0.987               9.22087132725       -1                  -1                  0                   0                   -2.0                -2.0                                    
