alpha          TP        FP        TN        FN        sensitivity         averageSquareTrim   leftMedian          rightMedian         leftMedianPositive  rightMedianPositive leftMedianNegative  rightMedianNegative
0.016          911       1         0         89        0.911               99.8748627881       1                   1                   3.0                 3                   -1.0                -1.0                                    
0.016          882       2         0         118       0.882               61.6496598639       1.0                 1.0                 2.0                 2.0                 -1                  -1                                      
0.016          883       3         0         117       0.883               138.437146093       1                   1                   2                   3                   -1.0                -1                                      
0.016          885       2         0         115       0.885               114.155932203       1                   1                   2.0                 2.5                 -1.0                -1.0                                    
0.016          895       1         0         105       0.895               101.974301676       1                   1                   2                   2                   -1.0                -1                                      
0.016          895       2         0         105       0.895               82.5396648045       1                   1                   2.0                 2                   -1.0                -1                                      
0.016          870       1         0         130       0.87                122.424137931       1.0                 1.0                 3                   2                   -1                  -1                                      
0.016          900       1         0         100       0.9                 76.7466666667       1.0                 1.0                 2                   2.0                 -1.0                -1                                      
0.016          906       0         0         94        0.906               134.771523179       2.0                 1.0                 3                   2                   -1.0                -1.0                                    
0.016          896       2         0         104       0.896               114.919642857       1.0                 1.0                 2.0                 2                   -1.0                -1                                      
0.016          903       1         0         97        0.903               111.990033223       1                   1                   2.0                 2.0                 -1                  -1                                      
0.016          894       2         0         106       0.894               79.0984340045       1.0                 1.0                 3.0                 2                   -1.0                -1.0                                    
0.016          881       1         0         119       0.881               129.652667423       1                   1                   2                   2                   -1.0                -1                                      
0.016          896       2         0         104       0.896               75.5446428571       1.0                 1.0                 2.0                 2                   -1.0                -1                                      
0.016          891       2         0         109       0.891               117.378226712       1                   1                   2.0                 3                   -1                  -1                                      
0.016          900       1         0         100       0.9                 95.8311111111       1.0                 1.0                 3.0                 2.5                 -1                  -1.0                                    
0.016          893       4         0         107       0.893               87.7547592385       1                   1                   3                   2.0                 -1                  -1                                      
0.016          882       1         0         118       0.882               95.3321995465       1.0                 1.0                 2                   2.0                 -1                  -1                                      
0.016          899       4         0         101       0.899               138.062291435       1                   1                   2                   2                   -1                  -1.0                                    
0.016          874       1         0         126       0.874               114.422196796       1.0                 1.0                 2                   3                   -1.0                -1.0                                    
0.016          902       1         0         98        0.902               106.484478936       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.016          900       0         0         100       0.9                 74.9522222222       1.0                 1.0                 3                   2                   -1                  -1.0                                    
0.016          904       5         0         96        0.904               113.873893805       1.0                 1.0                 2.0                 2.0                 -1                  -1                                      
0.016          882       1         0         118       0.882               114.558956916       1.0                 1.0                 2                   2.0                 -1                  -1                                      
0.016          880       2         0         120       0.88                124.361363636       1.0                 1.0                 3.0                 2.5                 -1                  -1.0                                    
0.016          873       3         0         127       0.873               123.840778923       1                   1                   3                   3.0                 -1                  -1                                      
0.016          898       1         0         102       0.898               94.2449888641       1.0                 1.0                 3.0                 2.0                 -1.0                -1                                      
0.016          875       2         0         125       0.875               94.1634285714       1                   1                   2                   3                   -1.0                -1.0                                    
0.016          882       1         0         118       0.882               89.7845804989       1.0                 1.0                 2.0                 3.0                 -1.0                -1                                      
0.016          901       2         0         99        0.901               92.8268590455       1                   1                   3                   3                   -1                  -1.0                                    
0.016          907       0         0         93        0.907               113.564498346       1                   1                   2                   2.0                 -1                  -1                                      
0.016          894       2         0         106       0.894               126.969798658       1.0                 1.0                 3                   2.0                 -1                  -1                                      
0.017          894       1         0         106       0.894               80.7539149888       1.0                 1.0                 2.0                 3                   -1                  -1.0                                    
0.017          896       1         0         104       0.896               87.8348214286       1.0                 1.0                 2.0                 2.0                 -1                  -1.0                                    
0.017          893       3         0         107       0.893               138.266517357       1                   1                   3                   3                   -1.0                -1                                      
0.017          911       1         0         89        0.911               95.4489571899       1                   1                   3                   3.0                 -1                  -1.0                                    
0.017          903       3         0         97        0.903               106.588039867       1                   1                   2                   2.0                 -1.0                -1                                      
0.017          888       0         0         112       0.888               101.782657658       1.0                 1.0                 3                   2                   -1.0                -1.0                                    
0.017          904       1         0         96        0.904               104.331858407       1.0                 1.0                 3                   3                   -1                  -1.0                                    
0.017          889       2         0         111       0.889               133.119235096       1                   1                   3                   3                   -1                  -1.0                                    
0.017          893       2         0         107       0.893               119.454647256       1                   1                   3                   3.0                 -1.0                -1.0                                    
0.017          910       3         0         90        0.91                98.5791208791       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.017          902       4         0         98        0.902               143.996674058       1.0                 1.0                 2                   2.0                 -1.0                -1.0                                    
0.017          886       1         0         114       0.886               71.993227991        1.0                 1.0                 2                   2.0                 -1.0                -1                                      
0.017          883       3         0         117       0.883               98.3612684032       1                   1                   2                   2                   -1.0                -1                                      
0.017          892       1         0         108       0.892               84.0639013453       1.0                 1.0                 2.0                 3.0                 -1                  -1.0                                    
0.017          876       1         0         124       0.876               71.7773972603       1.0                 1.0                 3.0                 2.0                 -1                  -1                                      
0.017          894       3         0         106       0.894               95.3098434004       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.017          899       3         0         101       0.899               69.7141268076       1                   1                   2.0                 2.0                 -1                  -1.0                                    
0.017          876       1         0         124       0.876               114.882420091       1.0                 1.0                 3.0                 3                   -1.0                -1                                      
0.017          897       1         0         103       0.897               94.8305462653       1                   1                   2                   2                   -1                  -1                                      
0.017          904       2         0         96        0.904               187.985619469       1.0                 1.0                 2                   3                   -1                  -1                                      
0.017          896       0         0         104       0.896               97.4609375          1.0                 1.0                 3.0                 2                   -1                  -1.0                                    
0.017          899       2         0         101       0.899               139.621802002       2                   1                   3.0                 3                   -1.0                -1.0                                    
0.017          895       0         0         105       0.895               75.4837988827       1                   1                   3                   2                   -1.0                -1                                      
0.017          889       0         0         111       0.889               123.530933633       1                   1                   3                   2.0                 -1                  -1                                      
0.017          880       0         0         120       0.88                106.982954545       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.017          888       2         0         112       0.888               124.516891892       1.0                 1.0                 2                   3.0                 -1.0                -1                                      
0.017          903       0         0         97        0.903               96.6445182724       1                   1                   2                   2.0                 -1.0                -1                                      
0.017          910       2         0         90        0.91                92.3615384615       1.0                 1.0                 2                   3.0                 -1.0                -1                                      
0.017          902       1         0         98        0.902               135.767184035       1.0                 1.0                 3.0                 2.0                 -1.0                -1.0                                    
0.017          878       4         0         122       0.878               113.561503417       1.0                 1.0                 3                   2                   -1                  -1.0                                    
0.017          895       2         0         105       0.895               97.2413407821       1                   1                   2                   3.0                 -1                  -1                                      
0.017          889       1         0         111       0.889               90.3228346457       1                   1                   2                   2.0                 -1.0                -1                                      
0.017          897       0         0         103       0.897               109.899665552       1                   1                   3                   3                   -1                  -1.0                                    
0.017          899       1         0         101       0.899               107.133481646       1                   1                   2.0                 2.0                 -1                  -1.0                                    
0.017          894       4         0         106       0.894               87.9004474273       1.0                 1.0                 2.0                 2                   -1.0                -1.0                                    
0.017          910       1         0         90        0.91                135.740659341       1.0                 1.0                 2.0                 2                   -1                  -1                                      
0.017          879       3         0         121       0.879               98.866894198        1                   1                   3.0                 3                   -1                  -1.0                                    
0.017          894       0         0         106       0.894               109.821029083       1.0                 1.0                 3.0                 2.0                 -1                  -1                                      
0.017          896       1         0         104       0.896               87.2064732143       1.0                 1.0                 3                   3                   -1.0                -1                                      
0.017          889       1         0         111       0.889               102.067491564       1                   1                   2                   2                   -1.0                -1                                      
0.017          881       1         0         119       0.881               91.4290578888       1                   1                   2.0                 3.0                 -1.0                -1                                      
0.017          886       1         0         114       0.886               74.5880361174       1.0                 1.0                 2.5                 2                   -1                  -1                                      
0.017          878       2         0         122       0.878               115.773348519       1.0                 1.5                 2                   3.0                 -1                  -1.0                                    
0.017          891       4         0         109       0.891               153.689113356       1                   1                   3                   3.0                 -1                  -1                                      
0.017          910       0         0         90        0.91                71.6175824176       1.0                 1.0                 2                   2                   -1.0                -1                                      
0.017          907       0         0         93        0.907               94.6438809261       1                   1                   3.0                 2                   -1.0                -1.0                                    
0.017          895       6         0         105       0.895               104.373184358       1                   1                   3                   3                   -1.0                -1.0                                    
0.017          904       2         0         96        0.904               130.994469027       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.017          908       0         0         92        0.908               61.6123348018       1.0                 1.0                 3.0                 2.0                 -1                  -1.0                                    
0.017          882       1         0         118       0.882               80.3775510204       1.0                 1.0                 2.0                 2                   -1                  -1.0                                    
0.018          878       4         0         122       0.878               102.615034169       1.0                 1.0                 2                   2                   -1.0                -1                                      
0.018          895       1         0         105       0.895               153.802234637       1                   1                   2.5                 2                   -1                  -1.0                                    
0.018          899       5         0         101       0.899               83.5917686318       1                   1                   3.0                 3                   -1.0                -1                                      
0.018          886       0         0         114       0.886               98.9367945824       1.0                 1.0                 3.0                 2                   -1.0                -1                                      
0.018          890       1         0         110       0.89                104.838202247       1.0                 1.0                 2.0                 2.0                 -1                  -1                                      
0.018          888       3         0         112       0.888               109.175675676       1.0                 1.0                 3                   3.0                 -1                  -1                                      
0.018          894       1         0         106       0.894               83.3545861298       1.0                 1.0                 2                   2                   -1.0                -1                                      
0.018          896       1         0         104       0.896               91.9464285714       1.0                 1.0                 2                   3                   -1                  -1.0                                    
0.018          902       2         0         98        0.902               83.4678492239       1.0                 1.0                 2.0                 2                   -1                  -1.0                                    
0.018          897       2         0         103       0.897               73.2831661093       1                   1                   3.0                 2                   -1                  -1.0                                    
0.018          888       2         0         112       0.888               132.641891892       1.0                 1.0                 3.0                 3.0                 -1.0                -1                                      
0.018          910       1         0         90        0.91                101.901098901       1.0                 1.0                 2                   2                   -1                  -1                                      
0.018          875       2         0         125       0.875               78.2754285714       1                   1                   2                   2                   -1                  -1.0                                    
0.018          902       3         0         98        0.902               90.0066518847       1.0                 1.0                 2.0                 3                   -1                  -1.0                                    
0.018          880       2         0         120       0.88                86.3681818182       1.0                 1.0                 3.0                 3.0                 -1                  -1.0                                    
0.018          916       2         0         84        0.916               105.759825328       1.0                 1.0                 2.0                 2.0                 -1.0                -1                                      
0.018          909       0         0         91        0.909               85.4763476348       1                   1                   3.0                 3                   -1.0                -1                                      
0.018          885       1         0         115       0.885               80.8418079096       1                   1                   2                   2.0                 -1                  -1                                      
0.018          908       2         0         92        0.908               88.4845814978       1.0                 1.0                 3.0                 3.0                 -1                  -1.0                                    
0.018          891       1         0         109       0.891               83.0976430976       1                   1                   2.0                 2                   -1                  -1                                      
0.018          896       1         0         104       0.896               109.4453125         1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.018          895       1         0         105       0.895               106.746368715       1                   1                   3.0                 2                   -1                  -1.0                                    
0.018          897       1         0         103       0.897               86.3678929766       1                   1                   3.0                 2.0                 -1.0                -1.0                                    
0.018          893       0         0         107       0.893               83.0515117581       1                   1                   2.0                 2.0                 -1                  -1.0                                    
0.018          891       2         0         109       0.891               122.59708193        1                   1                   2.0                 3                   -1                  -1                                      
0.018          906       1         0         94        0.906               145.945916115       1.0                 1.0                 3.0                 2.5                 -1.0                -1                                      
0.018          875       1         0         125       0.875               85.4377142857       1                   1                   2                   2.0                 -1                  -1                                      
0.018          873       1         0         127       0.873               79.6586483391       1                   1                   2.0                 3                   -1                  -1.0                                    
0.018          887       1         0         113       0.887               112.744081172       1                   1                   3                   2.0                 -1.0                -1                                      
0.018          899       0         0         101       0.899               90.3437152392       1                   1                   2                   2.0                 -1                  -1                                      
0.018          895       1         0         105       0.895               100.622346369       1                   1                   2.0                 2                   -1                  -1                                      
0.018          909       2         0         91        0.909               98.4312431243       1                   1                   3                   3.0                 -1.0                -1.0                                    
0.018          888       2         0         112       0.888               75.7488738739       1.0                 1.0                 2.0                 2.0                 -1                  -1                                      
0.018          884       2         0         116       0.884               115.757918552       1.0                 1.0                 2                   2.0                 -1.0                -1.0                                    
0.018          886       3         0         114       0.886               102.141083521       1.0                 1.0                 3                   3                   -1.0                -1.0                                    
0.018          880       2         0         120       0.88                70.8056818182       1.0                 1.0                 2                   2.0                 -1.0                -1.0                                    
0.018          912       2         0         88        0.912               93.6041666667       1.0                 1.0                 3                   3.0                 -1.0                -1                                      
0.018          896       2         0         104       0.896               123.366071429       1.0                 1.0                 3                   3                   -1                  -1                                      
0.018          889       7         0         111       0.889               94.1687289089       1                   1                   3.0                 2.0                 -1.0                -1.0                                    
0.018          886       0         0         114       0.886               88.453724605        1.0                 1.0                 3.0                 2.0                 -1.0                -1                                      
0.018          885       3         0         115       0.885               119.305084746       1                   1                   3.0                 2.0                 -1                  -1                                      
0.018          888       3         0         112       0.888               92.8614864865       1.0                 1.0                 2.0                 2                   -1.0                -1                                      
0.018          889       2         0         111       0.889               67.853768279        1                   1                   2.0                 2                   -1                  -1                                      
0.018          905       1         0         95        0.905               70.9016574586       1                   1                   2.0                 2.0                 -1                  -1                                      
0.018          888       2         0         112       0.888               75.5382882883       1.0                 1.0                 3.0                 2                   -1                  -1.0                                    
0.018          898       2         0         102       0.898               93.004454343        1.0                 1.0                 3.0                 2                   -1.0                -1.0                                    
0.018          893       1         0         107       0.893               80.4479283315       1                   1                   2.0                 2                   -1.0                -1                                      
0.018          893       3         0         107       0.893               76.8477043673       1                   1                   2                   2                   -1                  -1                                      
0.018          890       2         0         110       0.89                65.3415730337       1.0                 1.0                 2.0                 2                   -1                  -1.0                                    
0.018          892       0         0         108       0.892               168.849775785       2.0                 1.0                 3.0                 3.0                 -1                  -1.0                                    
0.019          893       2         0         107       0.893               70.6371780515       1                   1                   2                   2.0                 -1.0                -1                                      
0.019          880       1         0         120       0.88                77.0875             1.0                 1.0                 3                   3                   -1.0                -1.0                                    
0.019          901       3         0         99        0.901               86.8268590455       1                   1                   2                   3                   -1                  -1.0                                    
0.019          890       1         0         110       0.89                72.2325842697       1.0                 1.0                 3.0                 2                   -1.0                -1.0                                    
0.019          890       2         0         110       0.89                84.1707865169       1.0                 1.0                 2.0                 3.0                 -1.0                -1                                      
0.019          891       4         0         109       0.891               96.1436588103       1                   1                   3.0                 3                   -1                  -1                                      
0.019          895       2         0         105       0.895               106.843575419       1                   1                   2                   2                   -1.0                -1.0                                    
0.019          904       0         0         96        0.904               104.722345133       1.0                 1.0                 2.0                 2.0                 -1.0                -1.0                                    
0.019          898       2         0         102       0.898               123.194877506       1.0                 1.0                 3.0                 3.0                 -1.0                -1.0                                    
0.019          919       0         0         81        0.919               66.7170837867       1                   1                   2.0                 2.0                 -1                  -1.0                                    
0.019          870       3         0         130       0.87                81.2655172414       1.0                 1.0                 2                   3.0                 -1.0                -1                                      
0.019          884       0         0         116       0.884               139.07918552        1.0                 1.0                 3                   3.0                 -1.0                -1                                      
0.019          884       0         0         116       0.884               106.076923077       1.0                 1.0                 2                   2.0                 -1.0                -1                                      
0.019          876       2         0         124       0.876               88.6381278539       1.0                 1.0                 3.0                 3                   -1.0                -1                                      
0.019          888       0         0         112       0.888               89.4324324324       1.0                 1.0                 3.0                 3                   -1                  -1.0                                    
0.019          866       0         0         134       0.866               111.212471132       1.0                 1.0                 3                   3.0                 -1.0                -1.0                                    
0.019          885       2         0         115       0.885               78.6293785311       1                   1                   3.0                 3.0                 -1                  -1                                      
0.019          907       1         0         93        0.907               80.558985667        1                   1                   2.0                 2                   -1                  -1.0                                    
0.019          890       4         0         110       0.89                70.1224719101       1.0                 1.0                 2                   2.5                 -1.0                -1.0                                    
0.019          905       1         0         95        0.905               76.7160220994       1                   1                   2                   2                   -1                  -1                                      
0.019          903       0         0         97        0.903               95.4994462901       1                   1                   2.0                 2.0                 -1.0                -1                                      
0.019          901       1         0         99        0.901               92.1964483907       1                   1                   2.0                 3                   -1                  -1                                      
0.019          909       1         0         91        0.909               101.755775578       1                   1                   3.0                 3                   -1                  -1                                      
0.019          908       1         0         92        0.908               78.15969163         1.0                 1.0                 2.0                 2                   -1                  -1                                      
0.019          888       1         0         112       0.888               84.8209459459       1.0                 1.0                 2                   2.0                 -1                  -1                                      
0.019          897       2         0         103       0.897               106.188405797       1                   1                   3                   3                   -1.0                -1.0                                    
0.019          894       1         0         106       0.894               111.806487696       1.0                 1.0                 3.0                 3.0                 -1.0                -1                                      
0.019          907       0         0         93        0.907               111.184123484       1                   1                   2                   2                   -1.0                -1                                      
0.019          886       1         0         114       0.886               89.4119638826       1.0                 1.0                 2                   3.0                 -1                  -1.0                                    
0.019          903       2         0         97        0.903               71.7718715393       1                   1                   2.0                 2                   -1.0                -1.0                                    
0.019          874       4         0         126       0.874               99.0835240275       1.0                 1.0                 3                   2                   -1                  -1.0                                    
0.019          908       1         0         92        0.908               63.9240088106       1.0                 1.0                 2.0                 3                   -1.0                -1                                      
0.019          889       0         0         111       0.889               65.8087739033       1                   1                   2                   2.0                 -1                  -1.0                                    
0.019          901       3         0         99        0.901               126.408435072       1                   1                   3.0                 2.0                 -1                  -1                                      
0.019          890       0         0         110       0.89                109.247191011       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.019          882       1         0         118       0.882               84.5340136054       1.0                 1.0                 2                   3.0                 -1.0                -1                                      
0.019          894       3         0         106       0.894               95.9966442953       1.0                 1.0                 3                   2                   -1                  -1.0                                    
0.019          908       1         0         92        0.908               125.476872247       1.0                 1.0                 2.0                 3.0                 -1.0                -1                                      
0.019          881       3         0         119       0.881               142.921679909       1                   1                   3.0                 2.0                 -1.0                -1                                      
0.019          886       2         0         114       0.886               76.7144469526       1.0                 1.0                 2.0                 3                   -1.0                -1.0                                    
0.019          891       1         0         109       0.891               61.2233445567       1                   1                   2.0                 2                   -1                  -1.0                                    
0.019          887       2         0         113       0.887               109.533258174       1                   1                   3.0                 3                   -1.0                -1.0                                    
0.019          886       0         0         114       0.886               73.0632054176       1.0                 1.0                 2.0                 2.0                 -1                  -1.0                                    
0.019          898       1         0         102       0.898               112.652561247       1.0                 1.0                 3.0                 3.0                 -1                  -1                                      
0.019          892       0         0         108       0.892               87.2432735426       1.0                 1.0                 2.0                 2.0                 -1                  -1.0                                    
0.019          910       2         0         90        0.91                89.0626373626       1.0                 1.0                 3                   2                   -1                  -1.0                                    
0.019          889       2         0         111       0.889               86.7300337458       1                   1                   3                   2.0                 -1.0                -1                                      
0.019          875       2         0         125       0.875               88.2251428571       1                   1                   3.0                 3.0                 -1                  -1                                      
0.019          914       2         0         86        0.914               82.6575492341       1.0                 1.0                 2                   2                   -1                  -1                                      
0.019          908       3         0         92        0.908               80.8480176211       1.0                 1.0                 3.0                 2.0                 -1.0                -1.0                                    
0.02           907       0         0         93        0.907               82.427783903        1                   1                   3                   3                   -1                  -1.0                                    
0.02           896       3         0         104       0.896               112.715401786       1.0                 1.0                 3                   3.0                 -1.0                -1                                      
0.02           884       2         0         116       0.884               77.6187782805       1.0                 1.0                 3.0                 2.0                 -1                  -1                                      
0.02           900       1         0         100       0.9                 62.7011111111       1.0                 1.0                 2                   3                   -1.0                -1                                      
0.02           882       0         0         118       0.882               130.807256236       1.0                 1.0                 2                   3                   -1.0                -1                                      
0.02           909       0         0         91        0.909               71.2739273927       1                   1                   3                   2                   -1.0                -1.0                                    
0.02           906       3         0         94        0.906               91.6854304636       1.0                 1.0                 3.0                 2.0                 -1                  -1                                      
0.02           887       1         0         113       0.887               136.580608794       1                   1                   2.0                 3                   -1.0                -1.0                                    
0.02           912       4         0         88        0.912               100.244517544       1.0                 1.0                 3                   2.0                 -1.0                -1.0                                    
